Transaction_ID,Transaction_Date,Sender_ID,Receiver_ID,Sender_Bank,Receiver_Bank,City,Device_Type,Transaction_Type,Amount_INR,Transaction_Status,Account_Age_Days,Transactions_Last_24H,Avg_Transaction_Amount_7D,Failed_Transactions_24H,IP_Risk_Score,Device_Risk_Score,Location_Change_KM,Fraud_Reason,Fraud_Label,Is_Fraud
UPI1040945,12-10-25 8:10,CUST35733,MER6784,Canara Bank,ICICI,Hyderabad,iOS,QR Code,746.77,Success,157,5,285.66,0,38.61,63.72,9.96,Normal Activity,Legitimate,0
UPI1040946,12-10-25 8:20,CUST95169,MER5525,Axis,HDFC,Jaipur,Android,UPI ID,212.5,Success,465,3,465.77,1,36.94,19.08,4.2,Normal Activity,Legitimate,0
UPI1040947,12-10-25 8:30,CUST44311,MER2144,Axis,ICICI,Bengaluru,iOS,Mobile Number,1013.31,Success,1476,3,258.77,0,53.11,47.61,16.83,Normal Activity,Legitimate,0
UPI1040948,12-10-25 8:40,CUST27175,MER7375,PNB,SBI,Kolkata,iOS,QR Code,48.13,Success,2069,5,386.1,2,20.99,38.15,0.72,Normal Activity,Legitimate,0
UPI1040949,12-10-25 8:50,CUST97090,MER8774,Axis,Kotak,Pune,iOS,UPI ID,1760.99,Success,904,7,291.38,0,99.17,66.56,6.14,Normal Activity,Legitimate,0
UPI1040950,12-10-25 9:00,CUST65195,MER8190,SBI,ICICI,Bengaluru,Android,QR Code,1129.41,Success,151,4,425.77,0,64.44,68.13,1.66,Normal Activity,Legitimate,0
UPI1040951,12-10-25 9:10,CUST38090,MER1461,ICICI,HDFC,Bhopal,iOS,Collect Request,6539.06,Success,1095,3,283.31,0,63.33,15.49,8.13,Normal Activity,Legitimate,0
UPI1040952,12-10-25 9:20,CUST73479,MER8094,Kotak,Canara Bank,Chennai,Android,UPI ID,51.93,Success,969,3,130.78,0,80.51,42.65,12.29,Normal Activity,Legitimate,0
UPI1040953,12-10-25 9:30,CUST55636,MER5823,PNB,Bank of Baroda,Bengaluru,Web,UPI ID,169.18,Success,1550,4,158.81,0,17.81,85.5,2.55,Normal Activity,Legitimate,0
UPI1040954,12-10-25 9:40,CUST48866,MER9390,ICICI,Kotak,Pune,Android,UPI ID,256.31,Reversed,2436,2,336.73,0,33.78,87.88,43.99,Normal Activity,Legitimate,0
UPI1040955,12-10-25 9:50,CUST63934,MER7280,Canara Bank,Kotak,Jaipur,Android,Mobile Number,310.59,Success,854,4,357.01,0,79.08,49.85,4.13,Normal Activity,Legitimate,0
UPI1040956,12-10-25 10:00,CUST83334,MER9212,SBI,Axis,Kolkata,Android,QR Code,248.5,Success,2201,4,573.07,0,67.47,2.38,0.36,Normal Activity,Legitimate,0
UPI1040957,12-10-25 10:10,CUST63111,MER9351,PNB,ICICI,Ahmedabad,iOS,Collect Request,1803.41,Success,2480,5,1683.26,0,93.69,15.64,26.54,Normal Activity,Legitimate,0
UPI1040958,12-10-25 10:20,CUST96284,MER3369,HDFC,HDFC,Bhopal,Android,QR Code,102.54,Success,2201,8,98.48,0,25.15,14.99,19.78,Normal Activity,Legitimate,0
UPI1040959,12-10-25 10:30,CUST11716,MER1299,PNB,HDFC,Delhi,Android,Collect Request,808.48,Success,2966,6,120.83,2,12.79,25.89,5.6,Normal Activity,Legitimate,0
UPI1040960,12-10-25 10:40,CUST46404,MER3506,Axis,Axis,Pune,Android,QR Code,1415.53,Success,1116,7,248.41,2,84.99,4.42,0.43,Normal Activity,Legitimate,0
UPI1040961,12-10-25 10:50,CUST54324,MER3714,PNB,PNB,Chennai,iOS,Mobile Number,1973.68,Success,1816,4,167.67,2,81.59,56.46,6.24,Normal Activity,Legitimate,0
UPI1040962,12-10-25 11:00,CUST83406,MER3066,ICICI,PNB,Hyderabad,Android,QR Code,731.34,Success,701,1,249.83,1,64.5,69.93,6.2,Normal Activity,Legitimate,0
UPI1040963,12-10-25 11:10,CUST66513,MER6817,Axis,ICICI,Hyderabad,iOS,UPI ID,2012.71,Success,1465,0,241.22,0,19.5,12.53,1.17,Normal Activity,Legitimate,0
UPI1040964,12-10-25 11:20,CUST89218,MER3135,ICICI,Kotak,Hyderabad,Android,QR Code,283.29,Success,2324,8,357.13,1,22.75,23.39,1.39,Normal Activity,Legitimate,0
UPI1040965,12-10-25 11:30,CUST32055,MER6280,HDFC,ICICI,Kolkata,Android,QR Code,553.69,Success,1845,3,184.65,1,3.41,72.04,5.99,Normal Activity,Legitimate,0
UPI1040966,12-10-25 11:40,CUST55133,MER4376,Canara Bank,Axis,Kolkata,Android,UPI ID,103.19,Success,917,3,642.8,0,35.01,80.93,1.94,Normal Activity,Legitimate,0
UPI1040967,12-10-25 11:50,CUST83916,MER9585,Bank of Baroda,Bank of Baroda,Bhopal,Android,QR Code,1449.32,Pending,1036,5,567.39,1,99.18,88.69,7.9,Normal Activity,Legitimate,0
UPI1040968,12-10-25 12:00,CUST81262,MER1351,Canara Bank,Bank of Baroda,Ahmedabad,Android,Mobile Number,1442.11,Success,588,6,552.92,1,36.1,31.99,6,Normal Activity,Legitimate,0
UPI1040969,12-10-25 12:10,CUST17557,MER7977,Canara Bank,SBI,Jaipur,Android,QR Code,440.87,Success,2338,6,831.38,0,13.25,60.65,25.12,Normal Activity,Legitimate,0
UPI1040970,12-10-25 12:20,CUST99702,MER7214,Bank of Baroda,ICICI,Hyderabad,Android,QR Code,984.02,Success,1398,5,671.72,0,48.13,6.75,2.1,Normal Activity,Legitimate,0
UPI1040971,12-10-25 12:30,CUST45486,MER1983,PNB,SBI,Kolkata,iOS,QR Code,268.98,Pending,368,1,176.17,0,12.67,41.24,6.3,Normal Activity,Legitimate,0
UPI1040972,12-10-25 12:40,CUST61557,MER4906,ICICI,SBI,Pune,iOS,QR Code,565.5,Success,589,5,102.79,0,33.4,50.57,12.88,Normal Activity,Legitimate,0
UPI1040973,12-10-25 12:50,CUST50655,MER8926,Axis,SBI,Jaipur,Android,UPI ID,412.5,Success,1757,6,213.1,0,97.34,31.49,17.07,Normal Activity,Legitimate,0
UPI1040974,12-10-25 13:00,CUST72398,MER1038,HDFC,ICICI,Hyderabad,Android,QR Code,343.8,Success,1965,5,145.92,0,87.77,78.37,15.5,Normal Activity,Legitimate,0
UPI1040975,12-10-25 13:10,CUST99638,MER1512,Axis,ICICI,Kolkata,Android,QR Code,79.84,Success,2488,3,1874.42,0,90.55,47.72,0.53,Normal Activity,Legitimate,0
UPI1040976,12-10-25 13:20,CUST73823,MER4757,Bank of Baroda,HDFC,Bhopal,iOS,QR Code,804.95,Success,2007,2,315.52,0,39.83,92.3,1.37,Normal Activity,Legitimate,0
UPI1040977,12-10-25 13:30,CUST84630,MER5771,Kotak,Bank of Baroda,Bhopal,Android,QR Code,295.75,Success,2030,5,1359.54,0,89.21,94.28,5.74,Normal Activity,Legitimate,0
UPI1040978,12-10-25 13:40,CUST94801,MER3015,SBI,PNB,Ahmedabad,Android,UPI ID,240.29,Success,908,1,137.32,1,27.92,69.41,5.1,Normal Activity,Legitimate,0
UPI1040979,12-10-25 13:50,CUST33094,MER8130,Kotak,HDFC,Ahmedabad,iOS,Mobile Number,543.94,Success,531,2,453.84,0,4.6,11.17,28.04,Normal Activity,Legitimate,0
UPI1040980,12-10-25 14:00,CUST23353,MER7827,Bank of Baroda,Canara Bank,Ahmedabad,Android,UPI ID,829.57,Success,365,3,405.27,2,88.18,47.7,5.6,Normal Activity,Legitimate,0
UPI1040981,12-10-25 14:10,CUST71850,MER9813,Canara Bank,PNB,Bhopal,Android,Mobile Number,1953.69,Success,1687,6,841.37,0,67.98,94.79,0.94,Normal Activity,Legitimate,0
UPI1040982,12-10-25 14:20,CUST55953,MER5793,Canara Bank,Kotak,Bhopal,Android,Collect Request,974.82,Success,143,2,191.61,2,81.67,77.39,2.69,Normal Activity,Legitimate,0
UPI1040983,12-10-25 14:30,CUST90709,MER2076,SBI,Canara Bank,Chennai,Android,Mobile Number,1093.8,Success,2216,5,436.16,1,70.81,63.3,7.74,Normal Activity,Legitimate,0
UPI1040984,12-10-25 14:40,CUST43411,MER7616,Bank of Baroda,SBI,Bhopal,Android,UPI ID,517.23,Pending,689,5,294.08,0,77.29,73.96,0.93,Normal Activity,Legitimate,0
UPI1040985,12-10-25 14:50,CUST21264,MER5296,SBI,HDFC,Bhopal,Android,QR Code,194.41,Success,2671,3,208.62,0,18.27,47.46,1.12,Normal Activity,Legitimate,0
UPI1040986,12-10-25 15:00,CUST43445,MER3295,Kotak,Axis,Pune,Android,QR Code,702.65,Success,470,6,1053.32,0,33.46,57.88,3.48,Normal Activity,Legitimate,0
UPI1040987,12-10-25 15:10,CUST25931,MER7916,HDFC,HDFC,Pune,Android,UPI ID,1377.31,Success,1222,5,492.7,0,64.15,59.52,22.9,Normal Activity,Legitimate,0
UPI1040988,12-10-25 15:20,CUST52059,MER1912,SBI,Kotak,Jaipur,Android,QR Code,917.52,Success,479,2,367.71,0,42.68,25.84,14.96,Normal Activity,Legitimate,0
UPI1040989,12-10-25 15:30,CUST12650,MER4717,ICICI,PNB,Chennai,Android,UPI ID,362.89,Success,2485,5,133.47,2,85.9,99.8,13.77,Normal Activity,Legitimate,0
UPI1040990,12-10-25 15:40,CUST79005,MER8772,Canara Bank,Bank of Baroda,Delhi,Android,Mobile Number,1130.63,Success,1897,5,1559.67,0,45.84,73.5,0.64,Normal Activity,Legitimate,0
UPI1040991,12-10-25 15:50,CUST53024,MER3428,Kotak,PNB,Bengaluru,Android,QR Code,311.86,Success,1410,2,925.15,0,83.03,45.93,9.44,Normal Activity,Legitimate,0
UPI1040992,12-10-25 16:00,CUST21592,MER4004,ICICI,PNB,Kolkata,iOS,UPI ID,590.41,Success,302,8,275.78,0,27.78,33.96,6.05,Normal Activity,Legitimate,0
UPI1040993,12-10-25 16:10,CUST66238,MER8348,Canara Bank,Canara Bank,Kolkata,Android,QR Code,481.7,Success,243,4,806.95,0,37.45,99.6,6.16,Normal Activity,Legitimate,0
UPI1040994,12-10-25 16:20,CUST53831,MER1316,HDFC,Canara Bank,Bhopal,Android,UPI ID,498.66,Success,1424,4,960.79,2,72.08,27.38,6.22,Normal Activity,Legitimate,0
UPI1040995,12-10-25 16:30,CUST53390,MER5754,Bank of Baroda,Canara Bank,Bhopal,Android,UPI ID,646.26,Success,515,2,852.4,1,30.19,60.77,5.12,Normal Activity,Legitimate,0
UPI1040996,12-10-25 16:40,CUST81220,MER1671,HDFC,Axis,Hyderabad,Android,UPI ID,153.5,Success,256,4,143.7,0,50.65,60.34,6.16,Normal Activity,Legitimate,0
UPI1040997,12-10-25 16:50,CUST61839,MER8003,PNB,PNB,Kolkata,Android,UPI ID,6169.38,Success,1636,6,343.37,2,49.72,54.15,2.85,Normal Activity,Legitimate,0
UPI1040998,12-10-25 17:00,CUST23457,MER9002,PNB,Kotak,Jaipur,iOS,QR Code,45.64,Success,2606,0,434.02,1,52.1,58.77,45.42,Normal Activity,Legitimate,0
UPI1040999,12-10-25 17:10,CUST82132,MER8745,PNB,Axis,Ahmedabad,Android,QR Code,148.09,Success,2057,4,257.39,0,17.88,11.31,26.13,Normal Activity,Legitimate,0
UPI1041000,12-10-25 17:20,CUST90687,MER5625,Kotak,Axis,Mumbai,Web,QR Code,633.72,Success,1907,7,1124.78,0,8.22,78.63,9.38,Normal Activity,Legitimate,0
UPI1041001,12-10-25 17:30,CUST17074,MER1752,ICICI,Axis,Pune,Android,UPI ID,639.56,Success,1819,3,235.88,1,64.89,22.23,9.39,Normal Activity,Legitimate,0
UPI1041002,12-10-25 17:40,CUST62653,MER7061,Axis,Kotak,Jaipur,Android,Collect Request,255.9,Success,253,4,924.89,0,10.64,20.54,14.97,Normal Activity,Legitimate,0
UPI1041003,12-10-25 17:50,CUST67344,MER9751,SBI,HDFC,Delhi,Web,QR Code,350.19,Success,414,5,1071.92,0,61.98,7.46,15.09,Normal Activity,Legitimate,0
UPI1041004,12-10-25 18:00,CUST62808,MER3269,Axis,HDFC,Bhopal,Android,QR Code,155.62,Success,1263,5,111.33,1,81.62,97.11,4.44,Normal Activity,Legitimate,0
UPI1041005,12-10-25 18:10,CUST63919,MER5837,Canara Bank,HDFC,Delhi,Android,UPI ID,393.93,Success,446,2,227.7,2,35.33,62.84,12.59,Normal Activity,Legitimate,0
UPI1041006,12-10-25 18:20,CUST42979,MER2690,Axis,SBI,Pune,Android,QR Code,1459.88,Success,2823,5,482.74,1,12.01,33.82,2.92,Normal Activity,Legitimate,0
UPI1041007,12-10-25 18:30,CUST56412,MER4645,Canara Bank,PNB,Mumbai,Android,UPI ID,291.27,Success,1178,5,469.09,1,76.57,23.48,2.37,Normal Activity,Legitimate,0
UPI1041008,12-10-25 18:40,CUST79258,MER1357,Canara Bank,PNB,Bhopal,Android,UPI ID,986.39,Success,1699,6,621.38,0,24.87,2.93,1.21,Normal Activity,Legitimate,0
UPI1041009,12-10-25 18:50,CUST21709,MER2357,PNB,Canara Bank,Bhopal,Web,QR Code,91.15,Success,660,3,117.47,1,4.42,56.38,1.42,Normal Activity,Legitimate,0
UPI1041010,12-10-25 19:00,CUST52925,MER1832,Kotak,Canara Bank,Chennai,iOS,Mobile Number,1101.91,Success,1787,3,168.73,0,84.67,28.03,8.02,Normal Activity,Legitimate,0
UPI1041011,12-10-25 19:10,CUST26687,MER8475,Axis,Kotak,Hyderabad,Android,QR Code,1092.16,Success,739,2,464.19,0,41.22,86.25,0.07,Normal Activity,Legitimate,0
UPI1041012,12-10-25 19:20,CUST75066,MER1000,PNB,ICICI,Mumbai,Android,QR Code,433.18,Success,2413,1,391.32,0,81.3,93.06,3.15,High IP & Device Risk,Fraud,1
UPI1041013,12-10-25 19:30,CUST46540,MER8089,Canara Bank,PNB,Delhi,iOS,Mobile Number,761.8,Success,909,3,564.25,0,16.82,12.14,9.86,Normal Activity,Legitimate,0
UPI1041014,12-10-25 19:40,CUST28165,MER3599,Canara Bank,Axis,Ahmedabad,iOS,UPI ID,2105.82,Success,335,8,1142.79,2,79.88,17.1,1.27,Normal Activity,Legitimate,0
UPI1041015,12-10-25 19:50,CUST56889,MER1583,PNB,HDFC,Bengaluru,Android,QR Code,238.43,Success,1720,3,809.89,0,27.35,2.32,1.59,Normal Activity,Legitimate,0
UPI1041016,12-10-25 20:00,CUST72055,MER9336,Bank of Baroda,Bank of Baroda,Ahmedabad,Android,QR Code,349.52,Success,1962,4,676.02,0,55.92,74.64,6.22,Normal Activity,Legitimate,0
UPI1041017,12-10-25 20:10,CUST39194,MER7634,Axis,ICICI,Kolkata,Android,QR Code,127.6,Success,2861,3,310.52,0,80.73,16.32,1.37,Normal Activity,Legitimate,0
UPI1041018,12-10-25 20:20,CUST51767,MER7635,SBI,PNB,Chennai,Android,UPI ID,1178.91,Pending,1448,5,536.33,0,26.57,27.16,2.05,Normal Activity,Legitimate,0
UPI1041019,12-10-25 20:30,CUST65891,MER3764,PNB,HDFC,Chennai,Android,QR Code,196.47,Failed,2205,3,299.41,2,68.57,9.57,6.67,Normal Activity,Legitimate,0
UPI1041020,12-10-25 20:40,CUST66425,MER1925,Bank of Baroda,PNB,Bengaluru,Android,UPI ID,1999.84,Success,90,3,459.83,0,43.42,22.24,4.76,Normal Activity,Legitimate,0
UPI1041021,12-10-25 20:50,CUST21382,MER8884,Bank of Baroda,Kotak,Kolkata,Android,QR Code,148.38,Success,443,2,201.63,0,91.02,51.62,3.24,Normal Activity,Fraud,1
UPI1041022,12-10-25 21:00,CUST96123,MER5930,HDFC,Canara Bank,Kolkata,iOS,QR Code,1381.84,Success,2107,2,218.78,0,59.9,45.03,1.93,Normal Activity,Legitimate,0
UPI1041023,12-10-25 21:10,CUST76889,MER4874,Bank of Baroda,Canara Bank,Ahmedabad,Android,QR Code,328.29,Success,2047,5,369.13,0,55.14,77.2,8.56,Normal Activity,Legitimate,0
UPI1041024,12-10-25 21:20,CUST83907,MER3871,Bank of Baroda,ICICI,Hyderabad,Android,QR Code,646.95,Success,1925,6,409.2,0,34.69,43.56,8.46,Normal Activity,Legitimate,0
UPI1041025,12-10-25 21:30,CUST84608,MER6005,SBI,ICICI,Bengaluru,Android,QR Code,89.26,Success,614,4,1288.35,1,25.2,4.36,1.89,Normal Activity,Legitimate,0
UPI1041026,12-10-25 21:40,CUST80234,MER9480,Canara Bank,ICICI,Bhopal,iOS,UPI ID,1815.03,Success,820,6,413.39,0,76.63,66.49,8.48,Normal Activity,Legitimate,0
UPI1041027,12-10-25 21:50,CUST29184,MER6828,Bank of Baroda,Axis,Kolkata,Android,QR Code,154.59,Failed,2909,1,140.3,0,98.09,17.11,25.57,Normal Activity,Legitimate,0
UPI1041028,12-10-25 22:00,CUST16902,MER1952,SBI,Bank of Baroda,Jaipur,Android,QR Code,422.82,Success,2386,2,493.91,1,16.45,23.45,6.95,Normal Activity,Legitimate,0
UPI1041029,12-10-25 22:10,CUST30647,MER5067,Kotak,PNB,Bengaluru,iOS,QR Code,647.91,Success,494,2,492.59,0,68.42,37.42,8.72,Normal Activity,Legitimate,0
UPI1041030,12-10-25 22:20,CUST59374,MER1822,Canara Bank,HDFC,Ahmedabad,Android,Mobile Number,2608.63,Success,609,7,358.77,0,84.2,52.86,5.66,Normal Activity,Legitimate,0
UPI1041031,12-10-25 22:30,CUST39140,MER3197,PNB,Bank of Baroda,Bengaluru,Android,QR Code,51.06,Success,2930,1,1040.71,0,27.29,76.99,2.12,Normal Activity,Legitimate,0
UPI1041032,12-10-25 22:40,CUST71717,MER8892,HDFC,HDFC,Chennai,Android,UPI ID,646.07,Failed,2397,3,209.03,0,75.27,86.41,2.01,Normal Activity,Legitimate,0
UPI1041033,12-10-25 22:50,CUST61730,MER9808,Canara Bank,SBI,Hyderabad,Android,QR Code,1679.82,Success,1020,2,342.8,1,97.98,96.53,4.45,High IP & Device Risk,Fraud,1
UPI1041034,12-10-25 23:00,CUST44546,MER3443,ICICI,HDFC,Kolkata,Android,QR Code,3198.98,Success,2776,5,240.93,0,96.58,81.76,4.07,High IP & Device Risk,Fraud,1
UPI1041035,12-10-25 23:10,CUST27004,MER9672,ICICI,Canara Bank,Pune,iOS,Mobile Number,296.01,Success,265,7,212.54,0,22.3,60.82,0.75,Normal Activity,Legitimate,0
UPI1041036,12-10-25 23:20,CUST59073,MER6647,Axis,Axis,Bengaluru,Android,QR Code,113.42,Success,259,3,1370.44,1,70.7,72.62,2.5,Normal Activity,Legitimate,0
UPI1041037,12-10-25 23:30,CUST68557,MER1167,Kotak,PNB,Ahmedabad,iOS,UPI ID,116.23,Success,2676,4,821.85,0,45.77,90.12,1.24,Normal Activity,Legitimate,0
UPI1041038,12-10-25 23:40,CUST63206,MER6292,Canara Bank,Bank of Baroda,Hyderabad,Android,QR Code,302.08,Failed,227,6,236.44,1,55.99,12.23,2.5,Normal Activity,Legitimate,0
UPI1041039,12-10-25 23:50,CUST22505,MER2726,HDFC,Canara Bank,Pune,Android,UPI ID,2114.99,Success,2971,7,1135.16,1,75.04,36.88,13.41,Normal Activity,Legitimate,0
UPI1041040,13-10-25 0:00,CUST66618,MER8858,Kotak,PNB,Ahmedabad,Android,QR Code,212.26,Success,1284,4,256.65,0,24.69,76.58,3.04,Normal Activity,Legitimate,0
UPI1041041,13-10-25 0:10,CUST97350,MER3284,HDFC,Bank of Baroda,Delhi,Android,QR Code,127.31,Success,2255,5,454.64,1,28.94,92.61,11.45,Normal Activity,Legitimate,0
UPI1041042,13-10-25 0:20,CUST47031,MER6333,HDFC,Bank of Baroda,Jaipur,iOS,QR Code,172.83,Success,1341,2,950.33,1,89.98,12.43,9.78,Normal Activity,Legitimate,0
UPI1041043,13-10-25 0:30,CUST53787,MER4014,SBI,PNB,Jaipur,Android,Mobile Number,457.17,Success,52,5,635.23,0,30.82,5.33,3.94,Normal Activity,Legitimate,0
UPI1041044,13-10-25 0:40,CUST24577,MER3900,Canara Bank,Bank of Baroda,Bhopal,iOS,Collect Request,861.79,Success,2349,7,946.32,0,36.81,91.02,6.82,Normal Activity,Legitimate,0
UPI1041045,13-10-25 0:50,CUST72625,MER8397,HDFC,Bank of Baroda,Delhi,Android,QR Code,163.7,Success,1737,6,309.08,0,79.32,76.56,1.95,Normal Activity,Legitimate,0
UPI1041046,13-10-25 1:00,CUST18043,MER6077,HDFC,Canara Bank,Ahmedabad,Android,UPI ID,786.06,Success,1761,5,78.27,0,87.04,74.63,0.15,Normal Activity,Legitimate,0
UPI1041047,13-10-25 1:10,CUST44130,MER2608,Canara Bank,ICICI,Hyderabad,Android,Mobile Number,1956.98,Success,1894,4,340.89,1,2.6,11.8,6.11,Normal Activity,Legitimate,0
UPI1041048,13-10-25 1:20,CUST69846,MER4795,ICICI,Kotak,Bhopal,Android,QR Code,413.45,Success,2543,4,277.55,0,46.74,56.84,0.15,Normal Activity,Legitimate,0
UPI1041049,13-10-25 1:30,CUST61392,MER1012,Bank of Baroda,Canara Bank,Kolkata,Android,UPI ID,988.13,Success,2285,4,158.7,2,76.31,96.55,4.49,Normal Activity,Legitimate,0
UPI1041050,13-10-25 1:40,CUST64673,MER7207,Canara Bank,Canara Bank,Bhopal,Android,UPI ID,872.45,Success,17,3,136.93,0,78.67,36.73,8.12,Normal Activity,Legitimate,0
UPI1041051,13-10-25 1:50,CUST16744,MER4698,Axis,Bank of Baroda,Jaipur,Android,QR Code,779.61,Success,902,3,159.63,0,13.35,95.12,8.78,Normal Activity,Legitimate,0
UPI1041052,13-10-25 2:00,CUST60390,MER1565,Canara Bank,PNB,Jaipur,Android,QR Code,111.25,Success,1527,1,221.2,0,47.34,60.07,0.05,Normal Activity,Legitimate,0
UPI1041053,13-10-25 2:10,CUST49260,MER3872,ICICI,Kotak,Kolkata,Android,UPI ID,190.5,Success,1595,7,510.93,1,14.8,79.42,12.21,Normal Activity,Legitimate,0
UPI1041054,13-10-25 2:20,CUST63760,MER7673,PNB,SBI,Ahmedabad,iOS,QR Code,990.57,Success,1221,2,491.65,1,53.28,45.72,9.94,Normal Activity,Legitimate,0
UPI1041055,13-10-25 2:30,CUST13470,MER6656,SBI,Canara Bank,Kolkata,Android,QR Code,346.17,Success,948,6,388.87,0,56.55,71.72,0.33,Normal Activity,Legitimate,0
UPI1041056,13-10-25 2:40,CUST41643,MER5788,SBI,SBI,Kolkata,Android,UPI ID,1584.86,Success,464,2,744.77,0,94.15,38.08,0.18,Normal Activity,Legitimate,0
UPI1041057,13-10-25 2:50,CUST14201,MER2625,Kotak,Canara Bank,Hyderabad,Android,QR Code,480.12,Success,2997,7,405.76,0,71.91,68.78,15,Normal Activity,Legitimate,0
UPI1041058,13-10-25 3:00,CUST80887,MER3134,SBI,ICICI,Jaipur,iOS,Mobile Number,505.43,Success,865,4,172.56,0,69.3,23.06,2.3,Normal Activity,Legitimate,0
UPI1041059,13-10-25 3:10,CUST90863,MER8664,Axis,Axis,Bengaluru,Android,Collect Request,375.58,Success,1809,4,241.59,0,87.65,33.86,0.75,Normal Activity,Fraud,1
UPI1041060,13-10-25 3:20,CUST37340,MER4497,Bank of Baroda,ICICI,Mumbai,Android,QR Code,382.2,Success,326,3,625.62,0,91.86,99.03,17.82,Normal Activity,Legitimate,0
UPI1041061,13-10-25 3:30,CUST23488,MER2079,HDFC,Canara Bank,Ahmedabad,Android,Collect Request,1810.24,Success,2461,8,308.43,0,2.28,69.51,1.51,Normal Activity,Legitimate,0
UPI1041062,13-10-25 3:40,CUST15413,MER3848,Canara Bank,Axis,Delhi,iOS,QR Code,298.52,Success,751,3,147.91,0,72.75,69.13,2.64,Normal Activity,Legitimate,0
UPI1041063,13-10-25 3:50,CUST50200,MER3776,ICICI,SBI,Kolkata,iOS,QR Code,558.65,Success,1314,3,315.35,1,81.5,78.82,4.03,Normal Activity,Legitimate,0
UPI1041064,13-10-25 4:00,CUST70179,MER1609,Kotak,Axis,Pune,Android,Mobile Number,617.02,Success,1328,5,1142.43,0,31.29,33.33,5.67,Normal Activity,Legitimate,0
UPI1041065,13-10-25 4:10,CUST32355,MER4942,SBI,ICICI,Hyderabad,Android,QR Code,89.18,Success,669,3,206.92,0,58.29,84.58,18.29,Normal Activity,Legitimate,0
UPI1041066,13-10-25 4:20,CUST23831,MER2348,SBI,ICICI,Hyderabad,Android,Collect Request,2450.02,Success,47,3,674.46,0,55.49,91.3,15.43,Normal Activity,Legitimate,0
UPI1041067,13-10-25 4:30,CUST99357,MER8708,Canara Bank,HDFC,Hyderabad,iOS,UPI ID,467.83,Success,350,3,277.69,0,85.86,24.66,10.16,Normal Activity,Legitimate,0
UPI1041068,13-10-25 4:40,CUST86962,MER3363,Axis,Axis,Ahmedabad,iOS,QR Code,293.33,Success,2761,2,316.59,2,83.95,39.16,8.27,Normal Activity,Fraud,1
UPI1041069,13-10-25 4:50,CUST74310,MER3010,ICICI,SBI,Hyderabad,Android,UPI ID,273.84,Success,145,7,429.81,1,97.75,88.94,9.87,High IP & Device Risk,Fraud,1
UPI1041070,13-10-25 5:00,CUST46396,MER3980,PNB,Kotak,Bengaluru,Android,Mobile Number,372.13,Success,1595,3,729.16,2,94.86,89.36,4.13,Normal Activity,Legitimate,0
UPI1041071,13-10-25 5:10,CUST72356,MER6784,Canara Bank,Canara Bank,Kolkata,iOS,QR Code,764.08,Failed,2368,3,860.36,0,43.95,14.83,2.93,Normal Activity,Legitimate,0
UPI1041072,13-10-25 5:20,CUST60920,MER2707,Kotak,Bank of Baroda,Pune,Android,QR Code,729.57,Success,774,8,249.42,2,49.92,50.96,10.81,Normal Activity,Legitimate,0
UPI1041073,13-10-25 5:30,CUST48120,MER3465,PNB,HDFC,Hyderabad,Android,QR Code,333.71,Success,470,3,225.59,0,94.1,2.33,4.75,Normal Activity,Legitimate,0
UPI1041074,13-10-25 5:40,CUST57786,MER7155,PNB,Bank of Baroda,Ahmedabad,Android,QR Code,539.29,Success,2986,4,127.32,0,81.93,39.22,8.57,Normal Activity,Legitimate,0
UPI1041075,13-10-25 5:50,CUST27925,MER1348,Bank of Baroda,SBI,Bengaluru,iOS,UPI ID,609.85,Success,1753,7,1098.81,0,63.2,66.67,1.85,Normal Activity,Legitimate,0
UPI1041076,13-10-25 6:00,CUST56006,MER9742,ICICI,PNB,Mumbai,Android,UPI ID,228.4,Success,2662,6,403.99,0,47.45,35.13,3.71,Normal Activity,Legitimate,0
UPI1041077,13-10-25 6:10,CUST77627,MER1028,PNB,Bank of Baroda,Kolkata,Android,QR Code,333.71,Success,303,5,256.88,0,86.79,23.98,4.31,Normal Activity,Legitimate,0
UPI1041078,13-10-25 6:20,CUST20842,MER6476,PNB,Bank of Baroda,Delhi,Android,Mobile Number,312.84,Success,108,7,264.81,0,55.68,67.03,24.93,Normal Activity,Legitimate,0
UPI1041079,13-10-25 6:30,CUST85459,MER1754,ICICI,SBI,Hyderabad,iOS,QR Code,529.54,Failed,2811,3,205.03,0,11.46,97.23,14.03,Normal Activity,Legitimate,0
UPI1041080,13-10-25 6:40,CUST89363,MER8901,Canara Bank,Bank of Baroda,Mumbai,iOS,QR Code,727.1,Success,1505,2,198.29,1,9.02,63.2,6.73,Normal Activity,Legitimate,0
UPI1041081,13-10-25 6:50,CUST34126,MER2800,PNB,PNB,Bengaluru,Android,QR Code,158.4,Reversed,2460,4,180.81,1,50.68,7.06,0.55,Normal Activity,Legitimate,0
UPI1041082,13-10-25 7:00,CUST83819,MER5609,PNB,PNB,Kolkata,Android,QR Code,495.65,Success,244,4,429.23,1,55.83,37.73,2.32,Normal Activity,Legitimate,0
UPI1041083,13-10-25 7:10,CUST80390,MER7689,PNB,SBI,Chennai,Android,QR Code,25.37,Success,1497,2,437.17,0,24.92,92.71,3.56,Normal Activity,Legitimate,0
